                27ceni.out                                          2012/04/28

 EXTRA OUTPUT FILE.  REQUIRED AS INPUT FILE FOR CASC




  Saga (N) 6407/2-3                       

 WELL #  1 WITH  60 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
  65   68  Spiroplectammina spectabilis LO            21   2.48262   73.717  64.000  51.061   2.238
  66  264  Karreriella conversa                       19   4.04337   99.009  65.000  53.735   2.238
  67  117  Cenosphaera spp. LCO                       10   2.51566   75.188  66.000  56.656   2.238
  68  175  Reticulophragmium intermedia                6   2.39366   77.179  67.000  63.603   2.238
  69   99  Eatonicysta ursulae                         8   2.14693   78.254  68.000  64.664   2.238
  70  291  Reticulophragmoides jarvisi                10   6.72275   92.057  69.000  48.738   2.238
  71  205  NS Log E                                   11   1.73926   74.199  70.000  60.033   2.238
  72   54  Spiroplectammina navarroana                18   2.67061   83.753  71.000  60.066   2.238
  73  279  Recurvoidella lamella                       8   1.74298   75.892  72.000  65.618   2.238
  74   50  Subbotina patagonica                       13   1.16074   80.494  73.000  67.719   2.238
  75  277  Tuff                                        6   1.41831   80.277  74.000  73.139   2.238
  76  108  Deflandrea oebisfeldensis                   8   1.74327   81.350  75.000  54.576   2.238
  77   22  Coscinodiscus spp.                         15   1.41395   81.338  76.000  60.547   2.238
  78  136  Cystammina pauciloculata                   15   4.36592   89.172  77.000  64.371   2.238
  79   28  Apectodinium augustum                       8   1.78862   85.079  78.000  74.263   2.238
  80   78  Trochamminoides coronatus                  12   4.13518   98.775  79.000  70.243   2.238
  81  204  NS Log D                                   12   1.00138   81.311  80.000  70.770   2.238
  82  203  NS Log C                                   11   1.03016   84.637  81.000  74.148   2.238
  83  110  Cystammina aff.globigerinaeformis          13   4.79189   98.873  82.000  61.541   2.238
  84  105  Rzehakina minima                            8   2.26851   92.615  83.000  80.539   2.238
  85   76  Reticulophragmium paupera                  18   0.83892   89.548  84.000  74.449   2.238
  86   57  Spiroplectammina spectabilis LCO           17   1.40410   90.780  85.000  66.888   2.238
  87  310  Saccammina placenta                        14   1.74636   91.793  86.000  76.453   2.238
  88  283  Reticulophragmium garcilassoi               8   1.87111   93.841  87.000  83.484   2.238
  89  134  Hormosina excelsa                          11   2.78150   94.990  88.000  69.166   2.238
  90  129  Trochammina ruthven murrayi                12   1.73658   94.753  89.000  74.177   2.238
  91  118  Palaeoperidinium pyrophorum                 6   1.16640   93.892  90.000  83.096   2.238
  92  251  Ammodiscus planus                           6   5.37766  100.746  91.000  72.263   2.238
  93   61  Subbotina pseudobulloides                  12   1.41937   98.134  92.000  89.903   2.238
  94  107  Matanzia varians                            7   1.71597   99.573  93.000  87.838   2.238
  95  202  NS Log B                                    9   0.93038   96.642  94.000  90.863   2.238
  96   55  Gavelinella beccariiformis                 11   1.47974   97.086  95.000  88.197   2.238
  97   60  Planorotalites compressus                  10   1.38164   96.880  96.000  90.139   2.238
  98  253  Subbotina triloculinoides                   7   0.83067   96.819  97.000  93.352   2.238
        1 0



  Saga (N) 6407/2-3                       

 WELL #  1 WITH  60 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.22045   0.36846
  2   0.16937   0.69888   0.34754
  3   0.24703   0.91847   0.33821
  4   0.47500   1.56386   0.31179
  5   0.59250   1.89696   0.29875
  6   0.64359   2.04190   0.29320
  7   0.99086   3.02871   0.25757
  8   1.03722   3.16065   0.25309
  9   1.17103   3.54176   0.24055
 10   1.54043   4.59600   0.20902
 11   1.81590   5.38423   0.18864
 12   1.86400   5.52205   0.18536
 13   1.90233   5.63191   0.18282
 14   2.03944   6.02515   0.17418
 15   2.24244   6.60818   0.16276
 16   2.55776   7.51566   0.14833
 17   2.60213   7.64356   0.14662
 18   3.16737   9.27664   0.13168
 19   3.44045  10.06822   0.12850
 20   3.78837  11.07927   0.12734
 21   3.82821  11.19523   0.12737
 22   4.08104  11.93194   0.12813
 23   4.08496  11.94336   0.12815
 24   4.10285  11.99554   0.12823
 25   4.24167  12.40074   0.12899
 26   4.50048  13.15735   0.13073
 27   4.50338  13.16584   0.13075
 28   4.57450  13.37402   0.13126
 29   4.58811  13.41386   0.13136
 30   4.60148  13.45301   0.13145
 31   4.65143  13.59933   0.13181
 32   4.71123  13.77457   0.13224
 33   4.71445  13.78401   0.13227
 34   4.87082  14.24267   0.13335
 35   5.05288  14.77737   0.13449
 36   5.26717  15.40772   0.13557
 37   5.36883  15.70713   0.13596
 38   5.39580  15.78661   0.13605
 39   5.59150  16.36375   0.13648
 40   5.65588  16.55382   0.13654
 41   5.73868  16.79841   0.13655
 42   5.87555  17.20305   0.13640
 43   5.89710  17.26680   0.13635
 44   6.25026  18.31308   0.13488
 45   6.38355  18.70870   0.13394
 46   6.48692  19.01581   0.13306
 47   6.60633  19.37088   0.13189
 48   6.64678  19.49122   0.13146
 49   6.67666  19.58014   0.13113
 50   6.73903  19.76585   0.13041
 51   6.73929  19.76662   0.13040
 52   7.10983  20.87163   0.12526
 53   7.15819  21.01608   0.12450
 54   7.17387  21.06292   0.12424
 55   7.25337  21.30054   0.12293
 56   7.25798  21.31432   0.12285
 57   7.39042  21.71051   0.12057
 58   7.39478  21.72356   0.12049
 59   7.80695  22.95914   0.11290
 60   7.84160  23.06318   0.11225
 61   8.00222  23.54586   0.10933
 62   8.33590  24.55053   0.10396
 63   8.45352  24.90526   0.10248
 64   8.48349  24.99571   0.10216
 65   8.59766  25.34044   0.10111
 66   8.86263  26.14162   0.10026
 67   9.00798  26.58182   0.10093
 68   9.04509  26.69429   0.10125
 69   9.06441  26.75286   0.10144
 70   9.09018  26.83097   0.10172
 71   9.13067  26.95375   0.10223
 72   9.18255  27.11115   0.10300
 73   9.30585  27.48544   0.10536
 74   9.66165  28.56747   0.11663
 75   9.97524  29.52353   0.13195
 76  10.06497  29.79753   0.13722
 77  10.28858  30.48110   0.15189
 78  10.31002  30.54672   0.15341
 79  10.54791  31.27534   0.17151
 80  10.58906  31.40149   0.17486
 81  10.98788  32.62634   0.21042
 82  11.09193  32.94648   0.22057
 83  11.17064  33.18885   0.22847
 84  11.39830  33.89063   0.25236
 85  11.44892  34.04681   0.25788
 86  11.54903  34.35590   0.26900
 87  11.55858  34.38541   0.27008
 88  11.57085  34.42332   0.27147
 89  11.77129  35.04296   0.29470
 90  11.88184  35.38511   0.30798
 91  11.90315  35.45112   0.31057
 92  12.14254  36.19312   0.34056
 93  12.82237  38.30748   0.43359
 94  12.82237  38.30748   0.43359
 95  12.95753  38.72912   0.45343
 96  13.06345  39.05983   0.46929
 97  13.14900  39.32714   0.48229
 98  13.24211  39.61825   0.49664



  Statoil (N) 6407/4-1                    

 WELL #  2 WITH  58 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -0.44768   0.40808
  2   0.16937  -0.03314   0.38561
  3   0.24703   0.15789   0.37557
  4   0.47500   0.72214   0.34705
  5   0.59250   1.01500   0.33292
  6   0.64359   1.14277   0.32691
  7   0.99086   2.01823   0.28804
  8   1.03722   2.13601   0.28313
  9   1.17103   2.47719   0.26932
 10   1.54043   3.42836   0.23421
 11   1.81590   4.14659   0.21104
 12   1.86400   4.27279   0.20728
 13   1.90233   4.37351   0.20434
 14   2.03944   4.73502   0.19427
 15   2.24244   5.27373   0.18068
 16   2.55776   6.11869   0.16283
 17   2.60213   6.23841   0.16064
 18   3.16737   7.78058   0.13979
 19   3.44045   8.53709   0.13414
 20   3.78837   9.51180   0.13043
 21   3.82821   9.62420   0.13022
 22   4.08104  10.34115   0.12966
 23   4.08496  10.35230   0.12966
 24   4.10285  10.40328   0.12966
 25   4.24167  10.79996   0.12988
 26   4.50048  11.54468   0.13089
 27   4.50338  11.55307   0.13090
 28   4.57450  11.75891   0.13127
 29   4.58811  11.79834   0.13135
 30   4.60148  11.83711   0.13142
 31   4.65143  11.98212   0.13170
 32   4.71123  12.15605   0.13205
 33   4.71445  12.16542   0.13207
 34   4.87082  12.62199   0.13300
 35   5.05288  13.15665   0.13406
 36   5.26717  13.79022   0.13517
 37   5.36883  14.09240   0.13561
 38   5.39580  14.17274   0.13571
 39   5.59150  14.75787   0.13629
 40   5.65588  14.95122   0.13641
 41   5.73868  15.20049   0.13651
 42   5.87555  15.61403   0.13652
 43   5.89710  15.67931   0.13650
 44   6.25026  16.75584   0.13550
 45   6.38355  17.16539   0.13474
 46   6.48692  17.48424   0.13401
 47   6.60633  17.85390   0.13301
 48   6.64678  17.97943   0.13263
 49   6.67666  18.07228   0.13234
 50   6.73903  18.26639   0.13169
 51   6.73929  18.26719   0.13169
 52   7.10983  19.42830   0.12699
 53   7.15819  19.58086   0.12627
 54   7.17387  19.63037   0.12603
 55   7.25337  19.88180   0.12479
 56   7.25798  19.89640   0.12472
 57   7.39042  20.31674   0.12253
 58   7.39478  20.33060   0.12246
 59   7.80695  21.65014   0.11499
 60   7.84160  21.76184   0.11434
 61   8.00222  22.28122   0.11134
 62   8.33590  23.36851   0.10558
 63   8.45352  23.75442   0.10388
 64   8.48349  23.85299   0.10348
 65   8.59766  24.22926   0.10216
 66   8.86263  25.10754   0.10045
 67   9.00798  25.59235   0.10056
 68   9.04509  25.71646   0.10073
 69   9.06441  25.78114   0.10084
 70   9.09018  25.86744   0.10102
 71   9.13067  26.00319   0.10135
 72   9.18255  26.17739   0.10190
 73   9.30585  26.59246   0.10372
 74   9.66165  27.79876   0.11344
 75   9.97524  28.87244   0.12759
 76  10.06497  29.18150   0.13256
 77  10.28858  29.95513   0.14662
 78  10.31002  30.02960   0.14808
 79  10.54791  30.85868   0.16567
 80  10.58906  31.00265   0.16895
 81  10.98788  32.40700   0.20397
 82  11.09193  32.77599   0.21401
 83  11.17064  33.05587   0.22185
 84  11.39830  33.86884   0.24562
 85  11.44892  34.05029   0.25112
 86  11.54903  34.40993   0.26223
 87  11.55858  34.44431   0.26330
 88  11.57085  34.48848   0.26468
 89  11.77129  35.21201   0.28791
 90  11.88184  35.61278   0.30120
 91  11.90315  35.69020   0.30381
 92  12.14254  36.56278   0.33388
 93  12.82237  39.07213   0.42745
 94  12.82237  39.07213   0.42745
 95  12.95753  39.57656   0.44744
 96  13.06345  39.97313   0.46343
 97  13.14900  40.29428   0.47655
 98  13.24211  40.64461   0.49103



  Elf Aquitaine (N) 6406/8-1              

 WELL #  3 WITH  57 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -2.19482   0.44816
  2   0.16937  -1.73981   0.42356
  3   0.24703  -1.53045   0.41254
  4   0.47500  -0.91323   0.38119
  5   0.59250  -0.59356   0.36561
  6   0.64359  -0.45423   0.35895
  7   0.99086   0.49812   0.31577
  8   1.03722   0.62595   0.31028
  9   1.17103   0.99584   0.29479
 10   1.54043   2.02404   0.25493
 11   1.81590   2.79759   0.22810
 12   1.86400   2.93326   0.22367
 13   1.90233   3.04150   0.22021
 14   2.03944   3.42958   0.20823
 15   2.24244   4.00681   0.19173
 16   2.55776   4.90964   0.16919
 17   2.60213   5.03731   0.16632
 18   3.16737   6.67666   0.13685
 19   3.44045   7.47738   0.12728
 20   3.78837   8.50584   0.11919
 21   3.82821   8.62420   0.11854
 22   4.08104   9.37814   0.11545
 23   4.08496   9.38986   0.11542
 24   4.10285   9.44339   0.11527
 25   4.24167   9.85967   0.11435
 26   4.50048  10.63967   0.11364
 27   4.50338  10.64845   0.11364
 28   4.57450  10.86370   0.11362
 29   4.58811  10.90492   0.11362
 30   4.60148  10.94543   0.11363
 31   4.65143  11.09696   0.11366
 32   4.71123  11.27859   0.11374
 33   4.71445  11.28838   0.11374
 34   4.87082  11.76469   0.11406
 35   5.05288  12.32159   0.11457
 36   5.26717  12.98034   0.11520
 37   5.36883  13.29407   0.11547
 38   5.39580  13.37744   0.11554
 39   5.59150  13.98400   0.11591
 40   5.65588  14.18419   0.11598
 41   5.73868  14.44212   0.11604
 42   5.87555  14.86962   0.11602
 43   5.89710  14.93706   0.11601
 44   6.25026  16.04735   0.11520
 45   6.38355  16.46885   0.11463
 46   6.48692  16.79669   0.11408
 47   6.60633  17.17642   0.11334
 48   6.64678  17.30529   0.11307
 49   6.67666  17.40056   0.11286
 50   6.73903  17.59969   0.11241
 51   6.73929  17.60051   0.11241
 52   7.10983  18.78950   0.10930
 53   7.15819  18.94545   0.10886
 54   7.17387  18.99605   0.10872
 55   7.25337  19.25291   0.10800
 56   7.25798  19.26781   0.10796
 57   7.39042  19.69686   0.10678
 58   7.39478  19.71100   0.10675
 59   7.80695  21.05486   0.10382
 60   7.84160  21.16842   0.10366
 61   8.00222  21.69605   0.10323
 62   8.33590  22.79850   0.10432
 63   8.45352  23.18912   0.10553
 64   8.48349  23.28883   0.10591
 65   8.59766  23.66928   0.10771
 66   8.86263  24.55604   0.11396
 67   9.00798  25.04478   0.11871
 68   9.04509  25.16982   0.12007
 69   9.06441  25.23496   0.12081
 70   9.09018  25.32187   0.12182
 71   9.13067  25.45855   0.12347
 72   9.18255  25.63388   0.12569
 73   9.30585  26.05138   0.13146
 74   9.66165  27.26264   0.15194
 75   9.97524  28.33819   0.17441
 76  10.06497  28.64735   0.18156
 77  10.28858  29.42039   0.20067
 78  10.31002  29.49474   0.20260
 79  10.54791  30.32175   0.22505
 80  10.58906  30.46523   0.22913
 81  10.98788  31.86269   0.27152
 82  11.09193  32.22926   0.28340
 83  11.17064  32.50714   0.29260
 84  11.39830  33.31346   0.32026
 85  11.44892  33.49327   0.32661
 86  11.54903  33.84948   0.33940
 87  11.55858  33.88352   0.34064
 88  11.57085  33.92725   0.34223
 89  11.77129  34.64308   0.36882
 90  11.88184  35.03920   0.38397
 91  11.90315  35.11568   0.38693
 92  12.14254  35.97705   0.42104
 93  12.82237  38.44709   0.52637
 94  12.82237  38.44709   0.52637
 95  12.95753  38.94238   0.54878
 96  13.06345  39.33149   0.56667
 97  13.14900  39.64641   0.58134
 98  13.24211  39.98977   0.59753



  Hydro (N) 34/8-1                        

 WELL #  4 WITH  65 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.55342   0.33096
  2   0.16937   0.86490   0.31273
  3   0.24703   1.01016   0.30461
  4   0.47500   1.44539   0.28159
  5   0.59250   1.67486   0.27024
  6   0.64359   1.77573   0.26541
  7   0.99086   2.47896   0.23442
  8   1.03722   2.57515   0.23053
  9   1.17103   2.85586   0.21964
 10   1.54043   3.65436   0.19232
 11   1.81590   4.27239   0.17471
 12   1.86400   4.38228   0.17190
 13   1.90233   4.47027   0.16971
 14   2.03944   4.78806   0.16229
 15   2.24244   5.26734   0.15251
 16   2.55776   6.03254   0.14023
 17   2.60213   6.14226   0.13879
 18   3.16737   7.58351   0.12638
 19   3.44045   8.30883   0.12390
 20   3.78837   9.26040   0.12330
 21   3.82821   9.37133   0.12338
 22   4.08104  10.08466   0.12438
 23   4.08496  10.09583   0.12440
 24   4.10285  10.14694   0.12450
 25   4.24167  10.54628   0.12537
 26   4.50048  11.30384   0.12732
 27   4.50338  11.31242   0.12734
 28   4.57450  11.52363   0.12792
 29   4.58811  11.56418   0.12803
 30   4.60148  11.60406   0.12814
 31   4.65143  11.75352   0.12855
 32   4.71123  11.93326   0.12904
 33   4.71445  11.94296   0.12907
 34   4.87082  12.41741   0.13034
 35   5.05288  12.97761   0.13174
 36   5.26717  13.64777   0.13319
 37   5.36883  13.96977   0.13379
 38   5.39580  14.05564   0.13393
 39   5.59150  14.68421   0.13483
 40   5.65588  14.89313   0.13505
 41   5.73868  15.16336   0.13529
 42   5.87555  15.61387   0.13554
 43   5.89710  15.68524   0.13557
 44   6.25026  16.87160   0.13530
 45   6.38355  17.32757   0.13486
 46   6.48692  17.68431   0.13440
 47   6.60633  18.09979   0.13371
 48   6.64678  18.24133   0.13345
 49   6.67666  18.34616   0.13324
 50   6.73903  18.56574   0.13278
 51   6.73929  18.56665   0.13277
 52   7.10983  19.89140   0.12918
 53   7.15819  20.06687   0.12861
 54   7.17387  20.12388   0.12842
 55   7.25337  20.41395   0.12743
 56   7.25798  20.43082   0.12737
 57   7.39042  20.91778   0.12558
 58   7.39478  20.93388   0.12551
 59   7.80695  22.47823   0.11905
 60   7.84160  22.61002   0.11846
 61   8.00222  23.22493   0.11565
 62   8.33590  24.52333   0.10968
 63   8.45352  24.98773   0.10761
 64   8.48349  25.10663   0.10709
 65   8.59766  25.56165   0.10519
 66   8.86263  26.63039   0.10129
 67   9.00798  27.22425   0.09962
 68   9.04509  27.37673   0.09926
 69   9.06441  27.45626   0.09908
 70   9.09018  27.56246   0.09887
 71   9.13067  27.72968   0.09856
 72   9.18255  27.94457   0.09822
 73   9.30585  28.45799   0.09774
 74   9.66165  29.96121   0.09929
 75   9.97524  31.31269   0.10499
 76  10.06497  31.70403   0.10744
 77  10.28858  32.68804   0.11515
 78  10.31002  32.78309   0.11600
 79  10.54791  33.84521   0.12685
 80  10.58906  34.03036   0.12897
 81  10.98788  35.84741   0.15290
 82  11.09193  36.32808   0.16009
 83  11.17064  36.69357   0.16576
 84  11.39830  37.75945   0.18328
 85  11.44892  37.99821   0.18739
 86  11.54903  38.47236   0.19574
 87  11.55858  38.51775   0.19655
 88  11.57085  38.57608   0.19759
 89  11.77129  39.53418   0.21526
 90  11.88184  40.06697   0.22547
 91  11.90315  40.17006   0.22747
 92  12.14254  41.33571   0.25076
 93  12.82237  44.72534   0.32427
 94  12.82237  44.72534   0.32427
 95  12.95753  45.41324   0.34012
 96  13.06345  45.95554   0.35282
 97  13.14900  46.39566   0.36325
 98  13.24211  46.87675   0.37477



  Esso (N) 16/1-1                         

 WELL #  5 WITH  56 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -0.65081   0.44602
  2   0.16937  -0.37625   0.42398
  3   0.24703  -0.24847   0.41409
  4   0.47500   0.13352   0.38588
  5   0.59250   0.33441   0.37181
  6   0.64359   0.42261   0.36579
  7   0.99086   1.03582   0.32658
  8   1.03722   1.11948   0.32156
  9   1.17103   1.36334   0.30740
 10   1.54043   2.05490   0.27069
 11   1.81590   2.58817   0.24569
 12   1.86400   2.68283   0.24155
 13   1.90233   2.75858   0.23829
 14   2.03944   3.03193   0.22698
 15   2.24244   3.44348   0.21124
 16   2.55776   4.09885   0.18932
 17   2.60213   4.19267   0.18649
 18   3.16737   5.42163   0.15617
 19   3.44045   6.03796   0.14543
 20   3.78837   6.84458   0.13539
 21   3.82821   6.93848   0.13449
 22   4.08104   7.54163   0.12987
 23   4.08496   7.55107   0.12981
 24   4.10285   7.59424   0.12956
 25   4.24167   7.93138   0.12785
 26   4.50048   8.57010   0.12586
 27   4.50338   8.57733   0.12584
 28   4.57450   8.75521   0.12553
 29   4.58811   8.78935   0.12548
 30   4.60148   8.82293   0.12544
 31   4.65143   8.94872   0.12530
 32   4.71123   9.09996   0.12518
 33   4.71445   9.10812   0.12518
 34   4.87082   9.50706   0.12511
 35   5.05288   9.97761   0.12537
 36   5.26717  10.53985   0.12600
 37   5.36883  10.80975   0.12637
 38   5.39580  10.88170   0.12647
 39   5.59150  11.40805   0.12726
 40   5.65588  11.58287   0.12751
 41   5.73868  11.80890   0.12784
 42   5.87555  12.18550   0.12833
 43   5.89710  12.24513   0.12840
 44   6.25026  13.23549   0.12926
 45   6.38355  13.61566   0.12939
 46   6.48692  13.91293   0.12940
 47   6.60633  14.25895   0.12930
 48   6.64678  14.37679   0.12924
 49   6.67666  14.46405   0.12919
 50   6.73903  14.64678   0.12906
 51   6.73929  14.64754   0.12906
 52   7.10983  15.74890   0.12756
 53   7.15819  15.89465   0.12727
 54   7.17387  15.94199   0.12717
 55   7.25337  16.18284   0.12664
 56   7.25798  16.19684   0.12661
 57   7.39042  16.60098   0.12560
 58   7.39478  16.61433   0.12557
 59   7.80695  17.89451   0.12149
 60   7.84160  18.00366   0.12109
 61   8.00222  18.51271   0.11914
 62   8.33590  19.58658   0.11471
 63   8.45352  19.97034   0.11309
 64   8.48349  20.06857   0.11268
 65   8.59766  20.44438   0.11112
 66   8.86263  21.32645   0.10771
 67   9.00798  21.81624   0.10607
 68   9.04509  21.94195   0.10569
 69   9.06441  22.00751   0.10550
 70   9.09018  22.09506   0.10525
 71   9.13067  22.23289   0.10488
 72   9.18255  22.40998   0.10445
 73   9.30585  22.83298   0.10362
 74   9.66165  24.07045   0.10323
 75   9.97524  25.18182   0.10616
 76  10.06497  25.50342   0.10768
 77  10.28858  26.31171   0.11290
 78  10.31002  26.38975   0.11351
 79  10.54791  27.26154   0.12159
 80  10.58906  27.41346   0.12324
 81  10.98788  28.90335   0.14274
 82  11.09193  29.29720   0.14885
 83  11.17064  29.59659   0.15374
 84  11.39830  30.46937   0.16912
 85  11.44892  30.66480   0.17278
 86  11.54903  31.05283   0.18026
 87  11.55858  31.08998   0.18099
 88  11.57085  31.13770   0.18193
 89  11.77129  31.92142   0.19799
 90  11.88184  32.35707   0.20737
 91  11.90315  32.44135   0.20922
 92  12.14254  33.39401   0.23086
 93  12.82237  36.16117   0.30054
 94  12.82237  36.16117   0.30054
 95  12.95753  36.72221   0.31576
 96  13.06345  37.16438   0.32798
 97  13.14900  37.52316   0.33805
 98  13.24211  37.91526   0.34919



  Saga (N) 34/4-5                         

 WELL #  6 WITH  54 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -1.64268   0.34530
  2   0.16937  -0.99122   0.32409
  3   0.24703  -0.69368   0.31464
  4   0.47500   0.17553   0.28792
  5   0.59250   0.62107   0.27476
  6   0.64359   0.81429   0.26918
  7   0.99086   2.11927   0.23345
  8   1.03722   2.29237   0.22899
  9   1.17103   2.79056   0.21654
 10   1.54043   4.15462   0.18569
 11   1.81590   5.16111   0.16633
 12   1.86400   5.33592   0.16330
 13   1.90233   5.47502   0.16096
 14   2.03944   5.97113   0.15315
 15   2.24244   6.70150   0.14325
 16   2.55776   7.82607   0.13195
 17   2.60213   7.98338   0.13076
 18   3.16737   9.96622   0.12342
 19   3.44045  10.91030   0.12419
 20   3.78837  12.10012   0.12780
 21   3.82821  12.23544   0.12834
 22   4.08104  13.08968   0.13214
 23   4.08496  13.10285   0.13220
 24   4.10285  13.16299   0.13249
 25   4.24167  13.62838   0.13475
 26   4.50048  14.48980   0.13899
 27   4.50338  14.49941   0.13904
 28   4.57450  14.73468   0.14017
 29   4.58811  14.77962   0.14039
 30   4.60148  14.82375   0.14060
 31   4.65143  14.98847   0.14137
 32   4.71123  15.18525   0.14229
 33   4.71445  15.19583   0.14234
 34   4.87082  15.70834   0.14460
 35   5.05288  16.30130   0.14699
 36   5.26717  16.99412   0.14937
 37   5.36883  17.32084   0.15032
 38   5.39580  17.40732   0.15055
 39   5.59150  18.03211   0.15196
 40   5.65588  18.23666   0.15232
 41   5.73868  18.49898   0.15270
 42   5.87555  18.93077   0.15313
 43   5.89710  18.99855   0.15318
 44   6.25026  20.10136   0.15301
 45   6.38355  20.51365   0.15250
 46   6.48692  20.83193   0.15195
 47   6.60633  21.19799   0.15114
 48   6.64678  21.32158   0.15082
 49   6.67666  21.41276   0.15057
 50   6.73903  21.60276   0.15002
 51   6.73929  21.60355   0.15001
 52   7.10983  22.72251   0.14579
 53   7.15819  22.86732   0.14513
 54   7.17387  22.91421   0.14491
 55   7.25337  23.15152   0.14377
 56   7.25798  23.16525   0.14370
 57   7.39042  23.55882   0.14167
 58   7.39478  23.57174   0.14160
 59   7.80695  24.78274   0.13462
 60   7.84160  24.88360   0.13401
 61   8.00222  25.34929   0.13120
 62   8.33590  26.30678   0.12578
 63   8.45352  26.64107   0.12415
 64   8.48349  26.72599   0.12377
 65   8.59766  27.04848   0.12247
 66   8.86263  27.79082   0.12066
 67   9.00798  28.19445   0.12057
 68   9.04509  28.29709   0.12067
 69   9.06441  28.35047   0.12074
 70   9.09018  28.42158   0.12086
 71   9.13067  28.53315   0.12110
 72   9.18255  28.67584   0.12151
 73   9.30585  29.01363   0.12295
 74   9.66165  29.97808   0.13116
 75   9.97524  30.81541   0.14371
 76  10.06497  31.05283   0.14822
 77  10.28858  31.64021   0.16117
 78  10.31002  31.69623   0.16254
 79  10.54791  32.31388   0.17908
 80  10.58906  32.42002   0.18219
 81  10.98788  33.43821   0.21586
 82  11.09193  33.70067   0.22563
 83  11.17064  33.89838   0.23328
 84  11.39830  34.46594   0.25658
 85  11.44892  34.59127   0.26199
 86  11.54903  34.83825   0.27293
 87  11.55858  34.86177   0.27399
 88  11.57085  34.89194   0.27536
 89  11.77129  35.38228   0.29833
 90  11.88184  35.65064   0.31151
 91  11.90315  35.70222   0.31409
 92  12.14254  36.27766   0.34398
 93  12.82237  37.87410   0.43740
 94  12.82237  37.87410   0.43740
 95  12.95753  38.18485   0.45742
 96  13.06345  38.42682   0.47342
 97  13.14900  38.62128   0.48656
 98  13.24211  38.83190   0.50106



  Hydro (N) 6407/7-1                      

 WELL #  7 WITH  37 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.19973   2.86470
  2   0.16937   0.08370   2.75107
  3   0.24703   0.03495   2.69972
  4   0.47500  -0.09200   2.55170
  5   0.59250  -0.14801   2.47701
  6   0.64359  -0.17037   2.44486
  7   0.99086  -0.29025   2.23180
  8   1.03722  -0.30202   2.20407
  9   1.17103  -0.33040   2.12498
 10   1.54043  -0.36562   1.91395
 11   1.81590  -0.35068   1.76357
 12   1.86400  -0.34446   1.73792
 13   1.90233  -0.33874   1.71761
 14   2.03944  -0.31268   1.64592
 15   2.24244  -0.25809   1.54250
 16   2.55776  -0.13538   1.38832
 17   2.60213  -0.11440   1.36726
 18   3.16737   0.23267   1.11265
 19   3.44045   0.45345   0.99882
 20   3.78837   0.78486   0.86252
 21   3.82821   0.82640   0.84754
 22   4.08104   1.10714   0.75553
 23   4.08496   1.11172   0.75415
 24   4.10285   1.13274   0.74784
 25   4.24167   1.30091   0.69983
 26   4.50048   1.63830   0.61466
 27   4.50338   1.64225   0.61373
 28   4.57450   1.74051   0.59135
 29   4.58811   1.75957   0.58712
 30   4.60148   1.77838   0.58297
 31   4.65143   1.84942   0.56763
 32   4.71123   1.93598   0.54955
 33   4.71445   1.94069   0.54859
 34   4.87082   2.17512   0.50284
 35   5.05288   2.46235   0.45237
 36   5.26717   2.82014   0.39692
 37   5.36883   2.99733   0.37218
 38   5.39580   3.04514   0.36579
 39   5.59150   3.40217   0.32167
 40   5.65588   3.52351   0.30804
 41   5.73868   3.68240   0.29121
 42   5.87555   3.95201   0.26512
 43   5.89710   3.99525   0.26122
 44   6.25026   4.73460   0.20595
 45   6.38355   5.02868   0.18970
 46   6.48692   5.26244   0.17899
 47   6.60633   5.53863   0.16872
 48   6.64678   5.63368   0.16576
 49   6.67666   5.70439   0.16375
 50   6.73903   5.85333   0.15999
 51   6.73929   5.85395   0.15998
 52   7.10983   6.77595   0.14932
 53   7.15819   6.90098   0.14918
 54   7.17387   6.94175   0.14919
 55   7.25337   7.15023   0.14956
 56   7.25798   7.16241   0.14960
 57   7.39042   7.51653   0.15131
 58   7.39478   7.52832   0.15139
 59   7.80695   8.68325   0.16115
 60   7.84160   8.78393   0.16205
 61   8.00222   9.25791   0.16605
 62   8.33590  10.28087   0.17238
 63   8.45352  10.65376   0.17370
 64   8.48349  10.74981   0.17395
 65   8.59766  11.11950   0.17456
 66   8.86263  12.00076   0.17382
 67   9.00798  12.49805   0.17214
 68   9.04509  12.62658   0.17157
 69   9.06441  12.69375   0.17125
 70   9.09018  12.78360   0.17080
 71   9.13067  12.92541   0.17005
 72   9.18255  13.10824   0.16899
 73   9.30585  13.54774   0.16611
 74   9.66165  14.85554   0.15564
 75   9.97524  16.05685   0.14615
 76  10.06497  16.40902   0.14399
