                27cenai.out                                         2007/03/15

 EXTRA OUTPUT FILE.  REQUIRED AS INPUT FILE FOR CASC




  Saga (N) 6407/2-3                       

 WELL #  1 WITH  60 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

 83  10.87862  25.23684  46.93839
 84  11.10628  25.87617  49.22489
 85  11.15689  26.01908  49.74060
 86  11.25700  26.30257  50.76847
 87  11.26656  26.32969  50.86714
 88  11.27883  26.36452  50.99398
 89  11.47927  26.93590  53.08799
 90  11.58981  27.25291  54.26086
 91  11.61113  27.31419  54.48847
 92  11.85052  28.00583  57.07734
 93  12.53035  30.00423  64.75558
 94  12.53035  30.00423  64.75558
 95  12.66551  30.40758  66.33967
 96  12.77143  30.72507  67.59434
 97  12.85698  30.98240  68.61634
 98  12.95009  31.26338  69.73725



  Shell (UK) 9/23-1                       

 WELL #  9 WITH  46 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -0.17482   0.53290
  2   0.16937   0.02981   0.50763
  3   0.24703   0.12611   0.49631
  4   0.47500   0.41777   0.46400
  5   0.59250   0.57333   0.44791
  6   0.64359   0.64208   0.44103
  7   0.99086   1.12724   0.39623
  8   1.03722   1.19436   0.39052
  9   1.17103   1.39120   0.37437
 10   1.54043   1.95856   0.33260
 11   1.81590   2.40455   0.30422
 12   1.86400   2.48444   0.29952
 13   1.90233   2.54852   0.29582
 14   2.03944   2.78086   0.28301
 15   2.24244   3.13375   0.26521
 16   2.55776   3.70296   0.24041
 17   2.60213   3.78512   0.23721
 18   3.16737   4.87613   0.20273
 19   3.44045   5.43272   0.19030
 20   3.72967   6.04320   0.18003
 21   3.76399   6.11707   0.17900
 22   3.84373   6.28987   0.17675
 23   3.89554   6.40303   0.17540
 24   3.91670   6.44945   0.17487
 25   3.93459   6.48878   0.17444
 26   4.07111   6.79165   0.17142
 27   4.10254   6.86205   0.17081
 28   4.15802   6.98695   0.16978
 29   4.18210   7.04141   0.16936
 30   4.19546   7.07170   0.16913
 31   4.20087   7.08397   0.16904
 32   4.34563   7.41520   0.16690
 33   4.34705   7.41849   0.16688
 34   4.51311   7.80517   0.16501
 35   5.19960   9.47921   0.16196
 36   5.41389  10.02666   0.16187
 37   5.51555  10.29051   0.16188
 38   5.54252  10.36096   0.16188
 39   5.73822  10.87772   0.16190
 40   5.80260  11.04989   0.16189
 41   5.88540  11.27289   0.16186
 42   6.02227  11.64538   0.16175
 43   6.04382  11.70446   0.16173
 44   6.26929  12.32987   0.16128
 45   6.30405  12.42748   0.16118
 46   6.31443  12.45667   0.16115
 47   6.34107  12.53175   0.16106
 48   6.34133  12.53248   0.16106
 49   6.36598  12.60210   0.16098
 50   6.39698  12.68989   0.16086
 51   6.49346  12.96467   0.16045
 52   6.79915  13.85122   0.15857
 53   6.84751  13.99367   0.15818
 54   6.86319  14.03998   0.15805
 55   6.94269  14.27580   0.15734
 56   6.94730  14.28953   0.15730
 57   7.07975  14.68617   0.15595
 58   7.08411  14.69930   0.15591
 59   7.49628  15.96306   0.15039
 60   7.53092  16.07129   0.14983
 61   7.69154  16.57705   0.14707
 62   8.02523  17.64905   0.14039
 63   8.14284  18.03375   0.13776
 64   8.17282  18.13236   0.13706
 65   8.28699  18.51008   0.13436
 66   8.55195  19.39964   0.12769
 67   8.69730  19.89533   0.12389
 68   8.73441  20.02275   0.12290
 69   8.75374  20.08924   0.12239
 70   8.77950  20.17805   0.12171
 71   8.81999  20.31795   0.12063
 72   8.87187  20.49784   0.11926
 73   8.99517  20.92814   0.11601
 74   9.35098  22.19182   0.10731
 75   9.66456  23.33262   0.10153
 76   9.75430  23.66373   0.10042
 77   9.97790  24.49784   0.09911
 78   9.99935  24.57851   0.09911
 79  10.06595  24.82982   0.09926
 80  10.46478  26.35862   0.10551
 81  10.56882  26.76419   0.10876
 82  10.60010  26.88666   0.10987
 83  10.87862  27.98835   0.12238
 84  11.10628  28.90370   0.13588
 85  11.15689  29.10903   0.13926
 86  11.25700  29.51708   0.14629
 87  11.26656  29.55616   0.14699
 88  11.27883  29.60639   0.14789
 89  11.47927  30.43227   0.16357
 90  11.58981  30.89221   0.17294
 91  11.61113  30.98125   0.17480
 92  11.85052  31.98935   0.19692
 93  12.53035  34.93275   0.27026
 94  12.53035  34.93275   0.27026
 95  12.66551  35.53216   0.28650
 96  12.77143  36.00517   0.29959
 97  12.85698  36.38934   0.31039
 98  12.95009  36.80959   0.32237



  Mobil (UK) 9/13-1                       

 WELL # 10 WITH  22 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   3.31147   2.12706
  2   0.16937   3.15207   2.04100
  3   0.24703   3.08166   2.00212
  4   0.47500   2.88464   1.89012
  5   0.59250   2.78874   1.83363
  6   0.64359   2.74824   1.80933
  7   0.99086   2.49218   1.64840
  8   1.03722   2.46054   1.62747
  9   1.17103   2.37255   1.56782
 10   1.54043   2.15551   1.40891
 11   1.81590   2.01835   1.29593
 12   1.86400   1.99657   1.27669
 13   1.90233   1.97967   1.26146
 14   2.03944   1.92257   1.20776
 15   2.24244   1.84763   1.13043
 16   2.55776   1.75395   1.01556
 17   2.60213   1.74299   0.99990
 18   3.16737   1.65126   0.81195
 19   3.44045   1.63877   0.72890
 20   3.72967   1.64817   0.64668
 21   3.76399   1.65083   0.63732
 22   3.84373   1.65827   0.61592
 23   3.89554   1.66406   0.60228
 24   3.91670   1.66663   0.59676
 25   3.93459   1.66891   0.59212
 26   4.07111   1.68921   0.55755
 27   4.10254   1.69462   0.54979
 28   4.15802   1.70483   0.53629
 29   4.18210   1.70953   0.53051
 30   4.19546   1.71221   0.52732
 31   4.20087   1.71331   0.52603
 32   4.34563   1.74572   0.49247
 33   4.34705   1.74607   0.49215
 34   4.51311   1.79049   0.45583
 35   5.19960   2.05554   0.33246
 36   5.41389   2.16511   0.30374
 37   5.51555   2.22157   0.29188
 38   5.54252   2.23702   0.28893
 39   5.73822   2.35525   0.26998
 40   5.80260   2.39648   0.26469
 41   5.88540   2.45119   0.25858
 42   6.02227   2.54581   0.25013
 43   6.04382   2.56118   0.24898
 44   6.26929   2.72977   0.23979
 45   6.30405   2.75702   0.23880
 46   6.31443   2.76522   0.23853
 47   6.34107   2.78641   0.23787
 48   6.34133   2.78662   0.23786
 49   6.36598   2.80640   0.23730
 50   6.39698   2.83152   0.23667
 51   6.49346   2.91140   0.23521
 52   6.79915   3.18162   0.23460
 53   6.84751   3.22674   0.23496
 54   6.86319   3.24151   0.23509
 55   6.94269   3.31746   0.23591
 56   6.94730   3.32192   0.23597
 57   7.07975   3.45252   0.23778
 58   7.08411   3.45690   0.23785
 59   7.49628   3.89504   0.24511
 60   7.53092   3.93403   0.24573
 61   7.69154   4.11911   0.24846
 62   8.02523   4.52655   0.25274
 63   8.14284   4.67755   0.25362
 64   8.17282   4.71665   0.25378
 65   8.28699   4.86785   0.25415
 66   8.55195   5.23274   0.25338
 67   8.69730   5.44120   0.25193
 68   8.73441   5.49536   0.25144
 69   8.75374   5.52371   0.25116
 70   8.77950   5.56169   0.25077
 71   8.81999   5.62172   0.25010
 72   8.87187   5.69933   0.24917
 73   8.99517   5.88676   0.24653
 74   9.35098   6.45132   0.23580
 75   9.66456   6.97808   0.22269
 76   9.75430   7.13385   0.21838
 77   9.97790   7.53174   0.20679
 78   9.99935   7.57063   0.20562
 79  10.06595   7.69224   0.20195
 80  10.46478   8.44622   0.17962
 81  10.56882   8.65020   0.17413
 82  10.60010   8.71210   0.17255
 83  10.87862   9.27537   0.16088
 84  11.10628   9.75180   0.15641
 85  11.15689   9.85968   0.15629
 86  11.25700  10.07516   0.15715
 87  11.26656  10.09587   0.15731
 88  11.27883  10.12251   0.15754
 89  11.47927  10.56353   0.16481
 90  11.58981  10.81154   0.17176
 91  11.61113  10.85976   0.17334
 92  11.85052  11.40989   0.19624
 93  12.53035  13.05912   0.30416
 94  12.53035  13.05912   0.30416
 95  12.66551  13.40234   0.33158
 96  12.77143  13.67484   0.35421
 97  12.85698  13.89724   0.37319
 98  12.95009  14.14158   0.39452



  Mobil (UK) 9/13-3A                      

 WELL # 11 WITH  31 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   1.45726   0.84891
  2   0.16937   1.44094   0.81058
  3   0.24703   1.43608   0.79334
  4   0.47500   1.43139   0.74395
  5   0.59250   1.43453   0.71921
  6   0.64359   1.43708   0.70860
  7   0.99086   1.47336   0.63900
  8   1.03722   1.48070   0.63004
  9   1.17103   1.50521   0.60462
 10   1.54043   1.59833   0.53791
 11   1.81590   1.69213   0.49156
 12   1.86400   1.71064   0.48377
 13   1.90233   1.72585   0.47763
 14   2.03944   1.78354   0.45615
 15   2.24244   1.87842   0.42575
 16   2.55776   2.04819   0.38194
 17   2.60213   2.07427   0.37612
 18   3.16737   2.45372   0.30973
 19   3.44045   2.66841   0.28303
 20   3.72967   2.91809   0.25874
 21   3.76399   2.94924   0.25614
 22   3.84373   3.02286   0.25031
 23   3.89554   3.07163   0.24669
 24   3.91670   3.09176   0.24525
 25   3.93459   3.10887   0.24405
 26   4.07111   3.24237   0.23542
 27   4.10254   3.27382   0.23356
 28   4.15802   3.33001   0.23040
 29   4.18210   3.35466   0.22908
 30   4.19546   3.36841   0.22835
 31   4.20087   3.37398   0.22806
 32   4.34563   3.52627   0.22081
 33   4.34705   3.52779   0.22074
 34   4.51311   3.70962   0.21362
 35   5.19960   4.54152   0.19582
 36   5.41389   4.82766   0.19326
 37   5.51555   4.96781   0.19238
 38   5.54252   5.00547   0.19218
 39   5.73822   5.28467   0.19105
 40   5.80260   5.37883   0.19078
 41   5.88540   5.50159   0.19049
 42   6.02227   5.70862   0.19012
 43   6.04382   5.74169   0.19007
 44   6.26929   6.09529   0.18960
 45   6.30405   6.15105   0.18953
 46   6.31443   6.16776   0.18951
 47   6.34107   6.21080   0.18945
 48   6.34133   6.21121   0.18945
 49   6.36598   6.25120   0.18939
 50   6.39698   6.30173   0.18932
 51   6.49346   6.46066   0.18908
 52   6.79915   6.98112   0.18791
 53   6.84751   7.06581   0.18765
 54   6.86319   7.09340   0.18757
 55   6.94269   7.23434   0.18708
 56   6.94730   7.24257   0.18705
 57   7.07975   7.48140   0.18608
 58   7.08411   7.48934   0.18604
 59   7.49628   8.26383   0.18153
 60   7.53092   8.33106   0.18105
 61   7.69154   8.64701   0.17855
 62   8.02523   9.32600   0.17211
 63   8.14284   9.57261   0.16945
 64   8.17282   9.63606   0.16874
 65   8.28699   9.88000   0.16592
 66   8.55195  10.45992   0.15875
 67   8.69730  10.78622   0.15449
 68   8.73441  10.87046   0.15338
 69   8.75374  10.91447   0.15280
 70   8.77950  10.97332   0.15201
 71   8.81999  11.06615   0.15077
 72   8.87187  11.18577   0.14918
 73   8.99517  11.47301   0.14534
 74   9.35098  12.32526   0.13447
 75   9.66456  13.10515   0.12633
 76   9.75430  13.33329   0.12450
 77   9.97790  13.91136   0.12143
 78   9.99935  13.96752   0.12126
 79  10.06595  14.14275   0.12093
 80  10.46478  15.21747   0.12525
 81  10.56882  15.50501   0.12839
 82  10.60010  15.59203   0.12951
 83  10.87862  16.37876   0.14298
 84  11.10628  17.03761   0.15850
 85  11.15689  17.18603   0.16246
 86  11.25700  17.48164   0.17082
 87  11.26656  17.51000   0.17166
 88  11.27883  17.54646   0.17274
 89  11.47927  18.14777   0.19170
 90  11.58981  18.48413   0.20318
 91  11.61113  18.54938   0.20547
 92  11.85052  19.29064   0.23288
 93  12.53035  21.48137   0.32537
 94  12.53035  21.48137   0.32537
 95  12.66551  21.93203   0.34607
 96  12.77143  22.28868   0.36279
 97  12.85698  22.57901   0.37660
 98  12.95009  22.89725   0.39195



  BP (UK) 15/20-2                         

 WELL # 12 WITH  39 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.90995   0.60259
  2   0.16937   1.00845   0.57167
  3   0.24703   1.05634   0.55782
  4   0.47500   1.20689   0.51834
  5   0.59250   1.29027   0.49869
  6   0.64359   1.32775   0.49030
  7   0.99086   1.60229   0.43569
  8   1.03722   1.64154   0.42873
  9   1.17103   1.75827   0.40909
 10   1.54043   2.10704   0.35835
 11   1.81590   2.39248   0.32398
 12   1.86400   2.44454   0.31829
 13   1.90233   2.48650   0.31383
 14   2.03944   2.64002   0.29837
 15   2.24244   2.87716   0.27696
 16   2.55776   3.26883   0.24731
 17   2.60213   3.32623   0.24350
 18   3.16737   4.10650   0.20313
 19   3.44045   4.51611   0.18906
 20   3.72967   4.97315   0.17788
 21   3.76399   5.02897   0.17679
 22   3.84373   5.15994   0.17444
 23   3.89554   5.24602   0.17306
 24   3.91670   5.28140   0.17252
 25   3.93459   5.31141   0.17208
 26   4.07111   5.54342   0.16909
 27   4.10254   5.59758   0.16849
 28   4.15802   5.69388   0.16752
 29   4.18210   5.73595   0.16713
 30   4.19546   5.75937   0.16692
 31   4.20087   5.76886   0.16683
 32   4.34563   6.02604   0.16491
 33   4.34705   6.02860   0.16489
 34   4.51311   6.33104   0.16335
 35   5.19960   7.66485   0.16160
 36   5.41389   8.10874   0.16166
 37   5.51555   8.32390   0.16167
 38   5.54252   8.38149   0.16167
 39   5.73822   8.80548   0.16154
 40   5.80260   8.94736   0.16144
 41   5.88540   9.13157   0.16127
 42   6.02227   9.44035   0.16084
 43   6.04382   9.48945   0.16076
 44   6.26929  10.01116   0.15957
 45   6.30405  10.09290   0.15934
 46   6.31443  10.11737   0.15927
 47   6.34107  10.18032   0.15907
 48   6.34133  10.18093   0.15907
 49   6.36598  10.23935   0.15888
 50   6.39698  10.31307   0.15863
 51   6.49346  10.54425   0.15779
 52   6.79915  11.29432   0.15427
 53   6.84751  11.41542   0.15360
 54   6.86319  11.45482   0.15338
 55   6.94269  11.65571   0.15219
 56   6.94730  11.66741   0.15211
 57   7.07975  12.00626   0.14994
 58   7.08411  12.01749   0.14986
 59   7.49628  13.10452   0.14169
 60   7.53092  13.19811   0.14092
 61   7.69154  13.63643   0.13723
 62   8.02523  14.57056   0.12917
 63   8.14284  14.90739   0.12633
 64   8.17282  14.99386   0.12562
 65   8.28699  15.32557   0.12298
 66   8.55195  16.10974   0.11758
 67   8.69730  16.54843   0.11532
 68   8.73441  16.66140   0.11485
 69   8.75374  16.72037   0.11462
 70   8.77950  16.79918   0.11434
 71   8.81999  16.92340   0.11395
 72   8.87187  17.08326   0.11356
 73   8.99517  17.46626   0.11312
 74   9.35098  18.59577   0.11662
 75   9.66456  19.62120   0.12668
 76   9.75430  19.91981   0.13083
 77   9.97790  20.67385   0.14359
 78   9.99935  20.74692   0.14499
 79  10.06595  20.97469   0.14952
 80  10.46478  22.36507   0.18222
 81  10.56882  22.73525   0.19218
 82  10.60010  22.84713   0.19528
 83  10.87862  23.85578   0.22497
 84  11.10628  24.69666   0.25181
 85  11.15689  24.88563   0.25807
 86  11.25700  25.26152   0.27076
 87  11.26656  25.29755   0.27199
 88  11.27883  25.34386   0.27358
 89  11.47927  26.10630   0.30033
 90  11.58981  26.53172   0.31573
 91  11.61113  26.61415   0.31875
 92  11.85052  27.54879   0.35379
 93  12.53035  30.29219   0.46405
 94  12.53035  30.29219   0.46405
 95  12.66551  30.85334   0.48779
 96  12.77143  31.29672   0.50681
 97  12.85698  31.65719   0.52243
 98  12.95009  32.05186   0.53969



  BP (UK) 21/10-1                         

 WELL # 13 WITH  28 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -5.63783   1.84663
  2   0.16937  -5.36581   1.76403
  3   0.24703  -5.24085   1.72675
  4   0.47500  -4.87319   1.61952
  5   0.59250  -4.68321   1.56552
  6   0.64359  -4.60049   1.54231
  7   0.99086  -4.03655   1.38889
  8   1.03722  -3.96104   1.36898
  9   1.17103  -3.74281   1.31227
 10   1.54043  -3.13811   1.16160
 11   1.81590  -2.68499   1.05485
 12   1.86400  -2.60568   1.03671
 13   1.90233  -2.54244   1.02235
 14   2.03944  -2.31593   0.97178
 15   2.24244  -1.97973   0.89911
 16   2.55776  -1.45552   0.79150
 17   2.60213  -1.38155   0.77687
 18   3.16737  -0.43517   0.60193
 19   3.44045   0.02482   0.52512
 20   3.72967   0.51400   0.44947
 21   3.76399   0.57218   0.44090
 22   3.84373   0.70747   0.42131
 23   3.89554   0.79546   0.40884
 24   3.91670   0.83142   0.40381
 25   3.93459   0.86183   0.39958
 26   4.07111   1.09413   0.36812
 27   4.10254   1.14766   0.36109
 28   4.15802   1.24223   0.34887
 29   4.18210   1.28331   0.34364
 30   4.19546   1.30611   0.34076
 31   4.20087   1.31533   0.33960
 32   4.34563   1.56260   0.30945
 33   4.34705   1.56504   0.30916
 34   4.51311   1.84932   0.27688
 35   5.19960   3.03170   0.17481
 36   5.41389   3.40313   0.15591
 37   5.51555   3.57974   0.14949
 38   5.54252   3.62663   0.14807
 39   5.73822   3.96742   0.14125
 40   5.80260   4.07975   0.14028
 41   5.88540   4.22435   0.13988
 42   6.02227   4.46374   0.14106
 43   6.04382   4.50148   0.14143
 44   6.26929   4.89696   0.14766
 45   6.30405   4.95805   0.14892
 46   6.31443   4.97629   0.14931
 47   6.34107   5.02314   0.15033
 48   6.34133   5.02359   0.15034
 49   6.36598   5.06695   0.15131
 50   6.39698   5.12149   0.15257
 51   6.49346   5.29139   0.15667
 52   6.79915   5.83124   0.17052
 53   6.84751   5.91686   0.17270
 54   6.86319   5.94462   0.17341
 55   6.94269   6.08552   0.17692
 56   6.94730   6.09369   0.17712
 57   7.07975   6.32877   0.18271
 58   7.08411   6.33652   0.18288
 59   7.49628   7.07087   0.19728
 60   7.53092   7.13279   0.19824
 61   7.69154   7.42021   0.20219
 62   8.02523   8.01935   0.20750
 63   8.14284   8.23118   0.20845
 64   8.17282   8.28521   0.20862
 65   8.28699   8.49124   0.20900
 66   8.55195   8.97061   0.20841
 67   8.69730   9.23431   0.20733
 68   8.73441   9.30172   0.20699
 69   8.75374   9.33683   0.20680
 70   8.77950   9.38367   0.20654
 71   8.81999   9.45729   0.20612
 72   8.87187   9.55170   0.20553
 73   8.99517   9.77632   0.20404
 74   9.35098  10.42658   0.19979
 75   9.66456  11.00223   0.19817
 76   9.75430  11.16740   0.19847
 77   9.97790  11.57983   0.20144
 78   9.99935  11.61945   0.20192
 79  10.06595  11.74256   0.20365
 80  10.46478  12.48206   0.22290
 81  10.56882  12.67561   0.23070
 82  10.60010  12.73385   0.23328
 83  10.87862  13.25350   0.26112
 84  11.10628  13.67966   0.29028
 85  11.15689  13.77458   0.29751
 86  11.25700  13.96250   0.31261
 87  11.26656  13.98045   0.31410
 88  11.27883  14.00350   0.31603
 89  11.47927  14.38059   0.34971
 90  11.58981  14.58899   0.36992
 91  11.61113  14.62920   0.37395
 92  11.85052  15.08162   0.42198
 93  12.53035  16.37405   0.58427
 94  12.53035  16.37405   0.58427
 95  12.66551  16.63235   0.62078
 96  12.77143  16.83508   0.65033
 97  12.85698  16.99903   0.67479
 98  12.95009  17.17765   0.70201



  BP (UK) 21/10-4                         

 WELL # 14 WITH  31 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -6.74986   1.20260
  2   0.16937  -6.32551   1.15054
  3   0.24703  -6.13115   1.12704
  4   0.47500  -5.56140   1.05940
  5   0.59250  -5.26820   1.02533
  6   0.64359  -5.14080   1.01068
  7   0.99086  -4.27639   0.91380
  8   1.03722  -4.16121   0.90123
  9   1.17103  -3.82899   0.86540
 10   1.54043  -2.91396   0.77015
 11   1.81590  -2.23357   0.70264
 12   1.86400  -2.11493   0.69116
 13   1.90233  -2.02043   0.68208
 14   2.03944  -1.68268   0.65009
 15   2.24244  -1.18337   0.60412
 16   2.55776  -0.40963   0.53607
 17   2.60213  -0.30092   0.52682
 18   3.16737   1.08000   0.41644
 19   3.44045   1.74457   0.36818
 20   3.72967   2.44666   0.32090
 21   3.76399   2.52984   0.31557
 22   3.84373   2.72301   0.30340
 23   3.89554   2.84844   0.29567
